word,pos,assigned_cefr,level_source,assigned_level_frequency,total_frequency,crf_A1,crf_A2,crf_B1,crf_B2,crf_C1,crf_C2,crf_total,beacco_A1,beacco_A2,beacco_B1,beacco_B2,beacco_C1,beacco_C2,beacco_total,beacco_level,match_method,crf_word,crf_pos,beacco_word,beacco_pos
pétulant,ADJ,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,pétulant,A,pétulant,ADJ
quelle que,CONJ,C2,crf_first_attested,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,,,,,,,,,crf_only,quelle que,CONJS,,
rhumatologie,NOUN,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,rhumatologie,N,rhumatologie,NOM
scanner,VERB,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,scanner,V,scanner,VER
scintigraphie,NOUN,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,scintigraphie,N,scintigraphie,NOM
sidérurgique,ADJ,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,sidérurgique,A,sidérurgique,ADJ
singulariser,VERB,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,singulariser,V,singulariser,VER
sur pied,PREP,C2,crf_first_attested,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,,,,,,,,,crf_only,sur pied,PREP,,
thon,NOUN,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,thon,N,thon,NOM
thrombose,NOUN,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,thrombose,N,thrombose,NOM
touiller,VERB,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,touiller,V,touiller,VER
térawatts,NOUN,C2,crf_first_attested,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,,,,,,,,,crf_only,térawatts,N,,
urine,NOUN,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,urine,N,urine,NOM
voiler,VERB,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,voiler,V,voiler,VER
éclaircissement,NOUN,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,éclaircissement,N,éclaircissement,NOM
éjecter,VERB,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,éjecter,V,éjecter,VER
électoraliste,ADJ,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,unique_word,électoraliste,A,électoraliste,NOM
élitisme,NOUN,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,élitisme,N,élitisme,NOM
érudit,NOUN,C2,beacco,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,6.4938,0.0158,0.0,0.0,0.0,0.0,0.0,12.833,0.0975,C2,word_pos,érudit,N,érudit,NOM
assertif,ADJ,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,assertif,A,assertif,ADJ
confit,ADJ,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,confit,A,confit,ADJ
didacticien,NOUN,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,didacticien,N,didacticien,NOM
doctoral,ADJ,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,doctoral,A,doctoral,ADJ
fausseté,NOUN,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,fausseté,N,fausseté,NOM
imaginatif,ADJ,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,imaginatif,A,imaginatif,ADJ
indécis,ADJ,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,indécis,A,indécis,ADJ
inexact,ADJ,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,inexact,A,inexact,ADJ
paille,ADJ,C2,crf_first_attested,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,,,,,,,,,crf_only,paille,A,,
persistant,ADJ,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,persistant,A,persistant,ADJ
pollinisateur,ADJ,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,16.0739,0.263,C2,word_pos,pollinisateur,A,pollinisateur,ADJ
projectif,ADJ,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,projectif,A,projectif,ADJ
prémisse,NOUN,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,prémisse,N,prémisse,NOM
rondeur,NOUN,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,rondeur,N,rondeur,NOM
référentiel tout,ADJ,C2,crf_first_attested,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,,,,,,,,,crf_only,référentiel tout,A,,
sémantique,ADJ,C2,beacco,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,sémantique,A,sémantique,ADJ
verboculturels,ADJ,C2,crf_first_attested,6.176,0.0998,0.0,0.0,0.0,0.0,0.0,6.176,0.0998,,,,,,,,,crf_only,verboculturels,A,,
sillage,NOUN,C2,beacco,4.1173,0.4592,0.0,0.0,0.0,0.0,3.1012,4.1173,0.4592,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,sillage,N,sillage,NOM
aimée,NOUN,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,aimée,N,,
aldéhydé,ADJ,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,aldéhydé,A,aldéhydé,ADJ
anophèle,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,anophèle,N,anophèle,NOM
avare,ADJ,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,avare,A,avare,ADJ
cassis,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,cassis,N,cassis,NOM
chèvrefeuille,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,chèvrefeuille,N,chèvrefeuille,NOM
circuiter,VERB,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,circuiter,V,,
collet,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,collet,N,collet,NOM
composé,ADJ,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,composé,A,,
consortium,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,consortium,N,consortium,NOM
consortium,X,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,consortium,X,,
daim,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,daim,N,daim,NOM
encens,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,encens,N,encens,NOM
espèce,X,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,espèce,X,,
fausser,VERB,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,fausser,V,fausser,VER
frangipanier,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,frangipanier,N,frangipanier,NOM
fugace,ADJ,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,fugace,A,fugace,ADJ
gardénia,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,gardénia,N,gardénia,NOM
genome,X,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,genome,X,,
hespéridé,NOUN,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,hespéridé,N,,
historiographique,ADJ,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,historiographique,A,historiographique,ADJ
honeybee,X,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,honeybee,X,,
i,NOUN,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,i,N,,
imitateur,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,imitateur,N,imitateur,NOM
imitation,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,imitation,N,imitation,NOM
immortelle,NOUN,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,immortelle,N,,
jacinthe,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,jacinthe,N,jacinthe,NOM
litho,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,litho,N,litho,NOM
mimèsis,NOUN,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,mimèsis,N,,
musc,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,musc,N,musc,NOM
musquer,VERB,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,musquer,V,,
myrrhe,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,myrrhe,N,myrrhe,NOM
naturalité,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,naturalité,N,naturalité,NOM
olfactif,ADJ,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,olfactif,A,olfactif,ADJ
ontologie,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,ontologie,N,ontologie,NOM
oranger,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,unique_word,oranger,N,oranger,VER
overdose,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,overdose,N,overdose,NOM
oxymore,NOUN,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,oxymore,N,,
plurivoque,ADJ,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,plurivoque,A,plurivoque,ADJ
poudré,NOUN,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,poudré,N,,
poétique,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,poétique,N,poétique,NOM
prégnance,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,prégnance,N,prégnance,NOM
pérenniser,VERB,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,pérenniser,V,pérenniser,VER
ruche,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,ruche,N,ruche,NOM
régale,ADJ,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,régale,A,,
santal,NOUN,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,santal,N,santal,NOM
tahitien,ADJ,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,tahitien,A,tahitien,ADJ
trompeur,ADJ,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,trompeur,A,trompeur,ADJ
violette,NOUN,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,violette,N,,
élaboré,ADJ,C2,crf_first_attested,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,,,,,,,,,crf_only,élaboré,A,,
évocateur,ADJ,C2,beacco,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.1173,0.0665,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,évocateur,A,évocateur,ADJ
circonstancier,VERB,C2,beacco,4.0185,0.0657,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,beacco_only,,,circonstancier,VER
court-circuiter,VERB,C2,beacco,4.0185,0.0657,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,beacco_only,,,court-circuiter,VER
mandarine,NOUN,C2,beacco,4.0185,0.0657,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,beacco_only,,,mandarine,NOM
multiple,NOUN,C2,beacco,4.0185,0.0657,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,beacco_only,,,multiple,NOM
musqué,ADJ,C2,beacco,4.0185,0.0657,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,beacco_only,,,musqué,ADJ
sous-espèce,NOUN,C2,beacco,4.0185,0.0657,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,beacco_only,,,sous-espèce,NOM
lettrer,VERB,C2,beacco,2.0587,0.312,0.0,0.0,0.0,0.6707,0.0,2.0587,0.312,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,lettrer,V,lettrer,VER
circonstancié,ADJ,C2,crf_first_attested,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,,,,,,,,,crf_only,circonstancié,A,,
cogito,NOUN,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,cogito,N,cogito,NOM
composant,ADJ,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,composant,A,composant,ADJ
contrefactuelles,ADJ,C2,crf_first_attested,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,,,,,,,,,crf_only,contrefactuelles,A,,
doît,VERB,C2,crf_first_attested,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,,,,,,,,,crf_only,doît,V,,
défiger,VERB,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,défiger,V,défiger,VER
en erreur,ADV,C2,crf_first_attested,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,,,,,,,,,crf_only,en erreur,ADV,,
enfantin,ADJ,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,enfantin,A,enfantin,ADJ
entité,NOUN,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,entité,N,entité,NOM
facility,X,C2,crf_first_attested,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,,,,,,,,,crf_only,facility,X,,
feintise,NOUN,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,feintise,N,feintise,NOM
homophonie,NOUN,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,homophonie,N,homophonie,NOM
implicite,ADJ,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,implicite,A,implicite,ADJ
instigateur,NOUN,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,instigateur,N,instigateur,NOM
observable,ADJ,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,observable,A,observable,ADJ
pollen,NOUN,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,pollen,N,pollen,NOM
pollinisateur,NOUN,C2,crf_first_attested,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,,,,,,,,,crf_only,pollinisateur,N,,
présupposé,NOUN,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,présupposé,N,présupposé,NOM
royal,X,C2,crf_first_attested,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,,,,,,,,,crf_only,royal,X,,
subordonner,VERB,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,subordonner,V,subordonner,VER
vitae,X,C2,crf_first_attested,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,,,,,,,,,crf_only,vitae,X,,
à savoir,CONJ,C2,crf_first_attested,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,,,,,,,,,crf_only,à savoir,CONJC,,
équivalence,NOUN,C2,beacco,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,2.0587,0.0333,0.0,0.0,0.0,0.0,0.0,4.0185,0.0657,C2,word_pos,équivalence,N,équivalence,NOM
